"","value","est","lambda","type"
"432",0.199713772218664,"FM","1","MAE"
"433",0.221709531503561,"FM","1","MAE"
"434",0.13959662803565,"FM","1","MAE"
"435",0.18511042197629,"FM","1","MAE"
"436",0.295849742185095,"FM","1","MAE"
"437",0.186185692891102,"FM","1","MAE"
"438",0.29529829293183,"FM","1","MAE"
"439",0.202453823087001,"FM","1","MAE"
"440",0.164201802495878,"FM","1","MAE"
"441",0.00336514949539702,"BestWSCE","0","MAE"
"442",0.0108383704604478,"BestWSCE","0","MAE"
"443",0.0155470987119909,"BestWSCE","0","MAE"
"444",0.0454031946685838,"BestWSCE","0","MAE"
"445",0.0848536540140044,"BestWSCE","0","MAE"
"446",0.0466957465825995,"BestWSCE","0","MAE"
"447",0.0116477637388432,"BestWSCE","0","MAE"
"448",0.0596293887567051,"BestWSCE","0","MAE"
"449",0.0252521526343042,"BestWSCE","0","MAE"
"450",0.0725248076209985,"BestWSCE","0","MAE"
"451",0.0365660716004713,"BestWSCE","0.1","MAE"
"452",0.0606370477043678,"BestWSCE","0.1","MAE"
"453",0.0614054191877442,"BestWSCE","0.1","MAE"
"454",0.0385024197466662,"BestWSCE","0.1","MAE"
"455",0.0669000185050561,"BestWSCE","0.1","MAE"
"456",0.0597633054363923,"BestWSCE","0.1","MAE"
"457",0.0387278105771787,"BestWSCE","0.1","MAE"
"458",0.15594002148162,"BestWSCE","0.1","MAE"
"459",0.0400322809543705,"BestWSCE","0.1","MAE"
"460",0.0632725315951702,"BestWSCE","0.1","MAE"
"461",0.10275190455611,"BestWSCE","0.2","MAE"
"462",0.08784795258724,"BestWSCE","0.2","MAE"
"463",0.122933199433281,"BestWSCE","0.2","MAE"
"464",0.0866264484721318,"BestWSCE","0.2","MAE"
"465",0.100568977450751,"BestWSCE","0.2","MAE"
"466",0.0747278328708209,"BestWSCE","0.2","MAE"
"467",0.0846679120017699,"BestWSCE","0.2","MAE"
"468",0.0762407196027205,"BestWSCE","0.2","MAE"
"469",0.0897122160093746,"BestWSCE","0.2","MAE"
"470",0.0849896545024357,"BestWSCE","0.2","MAE"
